letter_id,from_id,from_name,to_id,to_name,date
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0109-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-16
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0111-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1680-09-16
SP_99/54_f.74,S019706,Hobson,E901586-S007066-T000000,"Spencer, Charles",1680-09-27
SP_29/414_f.186,E005415-S022750-T000000,John Cooke,E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-17
SP_29/414_f.190,S042387,Sir Job Charleton,E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-17
SP_44/62_f.75,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-17
SP_63/339_f.277,S028068,Lord-Lieutenant,S036220,Privy Council in England,1680-09-18
SP_63/339_f.275,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0125-cm,E019549-S039016-T000000,"Spencer, Robert",S028068,Lord-Lieutenant,1680-09-18
SP_63/339_f.281,E921955-S041743-T000000,Sir George Rawdon,E002622-S014197-T000000,"Edward Conway, Earl of Conway",1680-09-18
SP_44/62_f.77,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-18
SP_29/414_f.192a,S043795,Sir Robert Walsh,E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-18
SP_29/414_f.196,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-19
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0127-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-19
SP_63/339_f.283,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-20
SP_29/414_f.202,S029500,Major Lalouh&#x00E9;,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1680-09-20
SP_29/414_f.198,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-20
SP_44/62_f.79,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-20
SP_44/62_f.83,E012119-S043025-T000000,Sir Leoline Jenkins,S002425,Barzillai Jones,1680-09-21
SP_44/51_f.372,E012119-S043025-T000000,Sir Leoline Jenkins,E005839-S034027-T000000,"Nathaniel Crew, Baron Crew, Bishop of Durham",1680-09-21
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0140-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S035740,Philip Warwick,1680-09-21
SP_44/51_f.370,E012119-S043025-T000000,Sir Leoline Jenkins,S040293,Serjeant Rigby,1680-09-21
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0138-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-21
SP_44/51_f.371,E012119-S043025-T000000,Sir Leoline Jenkins,E000000-S052517-T036027,"William Stanley, Earl of Derby",1680-09-21
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0139-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-09-21
SP_89/14_f.99,S012062,Dom Manuel Lobo,S028324,Lt. General Jo&#x00BE;o Tavares Rold&#x00BE;o,1680-09-22
SP_29/414_f.205,S022959,"John Egerton, Earl of Bridgewater",E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-22
SP_63/340_f.9,E019549-S039016-T000000,"Spencer, Robert",S028068,Lord-Lieutenant,1680-09-22
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0144-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-22
SP_29/414_f.207,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-23
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0151-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E005839-S034027-T000000,"Nathaniel Crew, Baron Crew, Bishop of Durham",1680-09-23
SP_44/62_f.91,E012119-S043025-T000000,Sir Leoline Jenkins,E014603-S035450-T000000,"Peter Mews, Bishop of Winchester",1680-09-23
SP_44/62_f.87,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-23
SP_29/414_f.209,S051441,William Crouch,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1680-09-23
SP_29/414_f.211,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-24
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0153-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-24
SP_44/64_f.45,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-09-24
SP_29/414_f.213,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-25
SP_63/341_f.23,E012119-S043025-T000000,Sir Leoline Jenkins,S028068,Lord-Lieutenant,1680-09-25
SP_44/62_f.93,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-25
SP_29/414_f.215,S010697,Count K&#x00F6;nigsmarck,E019549-S039016-T000000,"Spencer, Robert",1680-09-26
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0162-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-26
SP_44/62_f.97,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-27
SP_29/414_f.219,E005839-S034027-T000000,"Nathaniel Crew, Baron Crew, Bishop of Durham",E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-28
SP_29/414_f.217a,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-09-28
SP_63/341_f.24,E012119-S043025-T000000,Sir Leoline Jenkins,S028068,Lord-Lieutenant,1680-09-28
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0166-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-28
SP_44/62_f.101,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-29
SP_29/414_f.221,S043539,Sir Richard Newdigate,E002622-S014197-T000000,"Edward Conway, Earl of Conway",1680-09-29
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0170-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-09-30
SP_44/62_f.103,E012119-S043025-T000000,Sir Leoline Jenkins,E009591-S051714-T000000,"William Gulston, Bishop of Bristol",1680-09-30
SP_29/414_f.225,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-01
SP_44/68_f.427,E012119-S043025-T000000,Sir Leoline Jenkins,S035740,Philip Warwick,1680-10-01
SP_44/62_f.105,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-10-01
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0179-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-10-01
SP_29/414_f.262,S051441,William Crouch,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1680-10-31
SP_29/414_f.227,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-02
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0182-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-10-02
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0185-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-10-03
SP_29/414_f.229,S055384,Thomas Martin,E006997-S044609-T000000,Sir William Dolben,1680-10-03
SP_29/414_f.231,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-04
SP_44/62_f.109,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-10-04
SP_44/64_f.47,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-10-04
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0196-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1680-10-04
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0187-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E018091-S052405-T000000,"William Sancroft, Archbishop of Canterbury",1680-10-04
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0200-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S035740,Philip Warwick,1680-10-05
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0199-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-10-05
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0198-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E000000-S052517-T036027,"William Stanley, Earl of Derby",1680-10-05
SP_29/414_f.233,S055384,Thomas Martin,E006997-S044609-T000000,Sir William Dolben,1680-10-05
SP_29/417_f.542,S000615,Alderman John Jeffreys,E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-05
SP_29/417_f.543,S000615,Alderman John Jeffreys,E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-05
SP_29/414_f.241,S015037,"Elizabeth, Lady Delamer",E002622-S014197-T000000,"Edward Conway, Earl of Conway",1680-10-06
SP_29/414_f.239,S037242,Richard Beane,E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-06
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0205-cm,E019549-S039016-T000000,"Spencer, Robert",S028068,Lord-Lieutenant,1680-10-06
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0206-cm,E019549-S039016-T000000,"Spencer, Robert",S032703,Mr. Frowde,1680-10-06
SP_44/62_f.111,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-10-06
SP_44/62_f.115,E012119-S043025-T000000,Sir Leoline Jenkins,E600235-S040567-T000000,"Sidney Godolphin, Earl of Godolphin",1680-10-07
SP_29/414_f.243,E001993-S018912-T000000,"Henry Bennet, Earl of Arlington",E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-08
SP_99/54_f.76,S019706,Hobson,E901586-S007066-T000000,"Spencer, Charles",1680-10-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0214-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E923520-S043262-T000000,"Wyche, Peter (Sir)",1680-10-08
SP_44/60_f.38,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E916254-S017435-T000000,"Legge, George",1680-10-08
SP_29/414_f.245,E900402-S039417-T000000,Roger Kenyon,S008664,Colonel Richard Kirkby,1680-10-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0218-cm,S043279,"Sir Philip Carteret, Deputy Governor",E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0220-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S027306,Lord Chief Justice,1680-10-11
SP_44/64_f.51,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-10-11
SP_44/53_f.39,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S011533,Dean and Chapter of Salisbury,1680-10-11
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0229-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1680-10-13
SP_63/339_f.287,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-14
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0232-cm,S000855,"Alexander Stewart, Earl of Moray",E014016-S041721-T000000,"Sir George Mackenzie, Lord Advocate",1680-10-14
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0236-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-10-15
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0237-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1680-10-15
SP_89/14_f.88,S025899,King Dom Pedro II,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1680-10-16
SP_29/414_f.251,S039863,Samuel Key,S019862,Hugh Speke,1680-10-16
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0239-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S044312,Sir Thomas Slingsby,1680-10-16
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0241-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E014148-S009502-T000000,"Treasury, The",1680-10-16
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0244-cm,S000855,"Alexander Stewart, Earl of Moray",E013261-S023644-T000000,"Leslie, John",1680-10-16
SP_63/339_f.289,S028068,Lord-Lieutenant,E019549-S039016-T000000,"Spencer, Robert",1680-10-17
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0246-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E009471-S041856-T000000,"Sir Harbottle Grimston, Speaker of the House of Commons",1680-10-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0248-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E013261-S023644-T000000,"Leslie, John",1680-10-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0249-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028188,Lords Treasury,1680-10-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0250-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S051735,"William Hamilton (Douglas), Duke of Hamilton",1680-10-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0251-cm,S000855,"Alexander Stewart, Earl of Moray",E013261-S023644-T000000,"Leslie, John",1680-10-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0252-cm,S000855,"Alexander Stewart, Earl of Moray",S047777,Thomas Dalzell,1680-10-18
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0256-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E014148-S009502-T000000,"Treasury, The",1680-10-19
SP_89/14_f.90,S010791,Count of Miranda,S040180,Secretary of State,1680-10-21
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0259-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S050767,Warden and Electors of New College,1680-10-21
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0259-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S050768,Warden and Electors of Winchester College,1680-10-21
SP_44/64_f.49,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-10-22
SP_63/341_f.25,E012119-S043025-T000000,Sir Leoline Jenkins,S028068,Lord-Lieutenant,1680-10-23
SP_44/62_f.117,E012119-S043025-T000000,Sir Leoline Jenkins,S030876,Mayor and Burgesses of Liverpool,1680-10-23
SP_29/414_f.256,S049546,Three Justices of Shropshire,S036220,Privy Council in England,1680-10-23
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0272-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E013977-S041005-T000000,Sir Charles Lyttelton,1680-10-25
SP_29/414_f.258,S043880,Sir Samuel Clarke,E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-25
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0273-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E013977-S041005-T000000,Sir Charles Lyttelton,1680-10-26
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0276-cm,S000855,"Alexander Stewart, Earl of Moray",S047777,Thomas Dalzell,1680-10-26
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0284-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E013261-S023644-T000000,"Leslie, John",1680-10-27
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0291-cm,S045958,The Committee of Trade,S041503,Sir Francis Radcliffe,1680-10-28
SP_29/414_f.260a,S045958,The Committee of Trade,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1680-10-28
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0293-cm,S000855,"Alexander Stewart, Earl of Moray",S013543,Earl of Roxburgh,1680-10-28
SP_29/414_f.264,S030812,Mayor &amp;c. of Dover,E012119-S043025-T000000,Sir Leoline Jenkins,1680-10-29
SP_63/339_f.291,S028068,Lord-Lieutenant,E012119-S043025-T000000,Sir Leoline Jenkins,1680-11-01
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0421-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S034323,Nicholas Johnson,1680-11-30
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0385-cm,S007406,Christopher Carleton,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1680-11-30
SP_63/339_f.293,E921955-S041743-T000000,Sir George Rawdon,E002622-S014197-T000000,"Edward Conway, Earl of Conway",1680-11-03
SP_29/414_f.269,S020212,J. A. du Cros,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",1680-11-04
SP_29/414_f.273,S016156,Francis Parsons,E002622-S014197-T000000,"Edward Conway, Earl of Conway",1680-11-06
SP_63/339_f.295,S028068,Lord-Lieutenant,E019549-S039016-T000000,"Spencer, Robert",1680-11-07
SP_29/414_f.276,S017566,George Raymond,S019862,Hugh Speke,1680-11-08
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0331-cm,E019549-S039016-T000000,"Spencer, Robert",S050768,Warden and Electors of Winchester College,1680-11-08
SP_29/414_f.275a,S048301,Thomas Lockyer,S019862,Hugh Speke,1680-11-08
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0333-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S012694,Dr. North,1680-11-08
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0333-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S030429,Master and Fellows of Trinity College,1680-11-08
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0332-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S050767,Warden and Electors of New College,1680-11-08
SP_29/414_f.277,E003344-S051199-T000000,William Bridgeman,E012119-S043025-T000000,Sir Leoline Jenkins,1680-11-09
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0341-cm,S000855,"Alexander Stewart, Earl of Moray",E013261-S023644-T000000,"Leslie, John",1680-11-09
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0356-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S013497,Earl of Montagu,1680-11-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0352-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E916254-S017435-T000000,"Legge, George",1680-11-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0350-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E001993-S018912-T000000,"Henry Bennet, Earl of Arlington",1680-11-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0349-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E009352-S023222-T000000,"John Grenville, Earl of Bath",1680-11-10
SP_44/59_f.67,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E018538-S024297-T000000,"Sheffield, John",1680-11-10
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0347-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E013977-S041005-T000000,Sir Charles Lyttelton,1680-11-10
SP_44/59_f.69,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",E903387-S043701-T000000,Sir Robert Holmes,1680-11-10
SP_29/414_f.281,S014491,Edward Panton,E012119-S043025-T000000,Sir Leoline Jenkins,1680-11-11
SP_29/414_f.283,S007064,Charles Speke,S026409,Laurence Brome,1680-11-11
SP_29/414_f.284a,S016156,Francis Parsons,E002622-S014197-T000000,"Edward Conway, Earl of Conway",1680-11-13
SP_63/340_f.11,E019549-S039016-T000000,"Spencer, Robert",S028068,Lord-Lieutenant,1680-11-13
SP_29/414_f.286a,S034355,Nicholas Oudart,E012119-S043025-T000000,Sir Leoline Jenkins,1680-11-15
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0365-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-11-15
SP_29/414_f.290,S047355,Thomas Archer,E002622-S014197-T000000,"Edward Conway, Earl of Conway",1680-11-15
SP_29/414_f.289,S055519,George Powell,S019862,Hugh Speke,1680-11-15
SP_44/68_f.425,E012119-S043025-T000000,Sir Leoline Jenkins,S035740,Philip Warwick,1680-11-16
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0368-cm,E004654-S006979-T000000,"Charles II, King of England, Scotland, and Ireland",S028068,Lord-Lieutenant,1680-11-16
SP_44/62_f.121,E012119-S043025-T000000,Sir Leoline Jenkins,S015886,Francis Bastinck,1680-11-19
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0393-cm,E012119-S043025-T000000,Sir Leoline Jenkins,S015886,Francis Bastinck,1680-11-22
spo3_cspd_c2_1680-1681_cspd_c2_1680-1681-m0394-cm,E012119-S043025-T000000,Sir Leoline Jenkins,E006506-S007022-T000000,"Middleton, Charles",1680-11-22
