language_primary,estc_id,gatherings.original,width.original,height.original,obl.original,gatherings,width,height,obl,area,original,publication_year_from,publication_year_till,publication_year,publication_decade,publication_century,uncertain,circa,range,price,prices_found,Pound,Shilling,Pence,total_price,year,Commodity,Market,variety,currancy,volume,C.currancy,C.volume,value,notes,source,total_price_in_silver,freq,annual,is_periodical,short_title,work_id,publication_place,publication_country,false_imprint,org_260_a,org_260_a_square_brackets,org_752_a,org_752_b,org_752_d,longitude,latitude,geo_id,pagecount.multiplier,pagecount.squarebracket,pagecount.plate,pagecount.arabic,pagecount.roman,pagecount.sheet,pagecount,volnumber,volcount,parts,pagecount_from,pagecount.orig,singlevol,multivol,issue,document.items,paper,document_type
English,T181270,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1716],1716,NA,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The ordinary of Newgate his account of the behaviour, confessions, and last speeches of the malefactors that were executed at Tyburn on Wednesday the 19th of December, 1716",20-ordinary of newgate,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,6,6,NA,1,NA,original,6,TRUE,FALSE,FALSE,1,703.125,Pamphlet
Latin,T1334,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1715?],1715,NA,1715,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Ode in artem anatomicam,55627-ode in artem anatomicam ornatissimo doctissimoque vivo d,London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,0,0,0,4,NA,1,NA,original,4,TRUE,FALSE,FALSE,1,468.75,Pamphlet
English,N72207,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1712?],1712,NA,1712,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The case of John Corso a Genoese merchant,13254-case of john corso genoese merchant,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T37928,4to,NA,NA,FALSE,4to,22,28,0,616,1708],1708,NA,1708,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A letter from the Bishop of Salisbury, to the clergy of his diocese: to be read at the triennial visitation in April and May, 1708",66241-a letter from bishop of salisbury to clergy of his diocese to be read at triennial visitation in april and may 1708,London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,427.777777777778,Pamphlet
English,T58044,4to,NA,NA,FALSE,4to,22,28,0,616,1704.,1704,NA,1704,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,De Laune's plea for the non-conformists,8896-de launes plea for non conformists shewing true state of their case and how far conformists separation from church of rome,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,66,0,0,70,NA,1,NA,original,70,TRUE,FALSE,FALSE,1,3743.05555555556,In-between
English,T208898,1to,NA,NA,FALSE,2fo,30,45,0,1350,1720.,1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"By the Lords Justices and Council of Ireland, a proclamation. Requiring quarentine [sic] to be performed by ships coming from the Mediterranean, Bordeaux, or any of the ports or places on the coast of France, in the Bay of Biseay, or from the isles of Guensey, Jersey, Alderney, Sarkes or Man",4-proclamations,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,937.5,Pamphlet
English,N33212,8vo,NA,NA,FALSE,8vo,13,19,0,247,M.DCC.XXXVII. [1737]-38.,1718,NA,1718,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The history of the lives, actions, travels, sufferings and deaths, of our blessed Saviour Jesus Christ, and His twelve apostles",54963-history of lives actions travels sufferings and deaths of our blessed saviour jesus christ and his twelve apostles,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,2,0,0,0,1843,NA,2,NA,ecco-2,2,FALSE,TRUE,FALSE,2,39515.7118055556,Book
English,T168316,8vo,NA,NA,FALSE,8vo,13,19,0,247,1710.,1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A Protestant's resolution,833-a protestants resolution shewing his reasons why he will not be papist,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,24,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,T178135,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCXII. [1712],1712,1712,1712,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Private thoughts upon a Christian life; or, Necessary directions for its beginning and progress upon earth, in order to its final perfection in the beatifick vision. Part II. By the Right Reverend Father in God, William Beveridge, D.D. late lord bishop of St. Asaph. Written by him in his Riper Years, and printed from his original manuscripts",175-private thoughts,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,13,2,340,15,0,370,NA,1,NA,original,370,TRUE,FALSE,FALSE,1,7933.15972222222,Book
English,T154102,1to,NA,NA,FALSE,2fo,30,45,0,1350,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Forfeitures under-mentioned in the county of Kerry, consisting of the farms and lands following will be expos'd to sale at Chichester-House, Dublin, on Saturday the 15th day of April, 1703. Cant to the best bidder",207-forfeitures under mentioned in county tirone consisting of farms and lands following will be exposed to sale at chichester house dublin on tuesday first day of june 1703,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T16286,8vo,NA,NA,FALSE,8vo,13,19,0,247,1710.,1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The honourable descent, life and true character of the noble Earl of Wharton","X-the honourable descent, life and true character of the noble earl of wharton",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,171.527777777778,Pamphlet
English,N14844,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1705?],1705,NA,1705,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A cabinet of choice jewels,X-a cabinet of choice jewels,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,24,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,T36773,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1704.,1704,NA,1704,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The humble address of the Right Honourable the Lords Spiritual & Temporal In Parliament Assembled,39676-proceedings 1704-12-22,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,4,4,NA,1,NA,original,4,TRUE,FALSE,FALSE,1,468.75,Pamphlet
English,T223517,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1718?],1718,NA,1718,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The case of Samuel Watlington, Samuel Streater, and Benjamin Miller, owners of four gun-powder ware-houses in Johnson's Field in Wapping, and their under-tenants",16927-case of samuel watlington samuel streater and benjamin miller owners of four gun-powder ware-houses in johnsons field in wapping and their under-tenants,London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T483154,4to,NA,NA,FALSE,4to,22,28,0,616,17--?],1700,NA,1700,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The distracted maids lamentation,X-the distracted maids lamentation,London,England,FALSE,[London?] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,106.944444444444,Pamphlet
English,N49572,8vo,NA,NA,FALSE,8vo,13,19,0,247,1714.,1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"T. Lucretius Carus, of the nature of things, in six books, translated into English verse; by Tho. Creech, A.M. ... In two volumes. Explain'd and illustrated with notes and animadversions; being a compleat system of the Epicurean philosophy",259-de rerum natura,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,74,2,420,0,0,496,1,NA,NA,original,496,FALSE,TRUE,FALSE,NA,10634.7222222222,Book
English,T120811,8vo,NA,NA,FALSE,8vo,13,19,0,247,1711.,1711,NA,1711,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A sermon preached at the Queen's Chappel at St. James's, on the 30th of January 1710/11",46605-a sermon preached at queens chappel at st jamess on 30th of january 1710/11 being anniversary day of martyrdom of king charles i,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,20,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
English,N36567,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,^A short account of the itch,8065-short account of itch,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,14,0,70,0,0,84,NA,1,NA,original,84,TRUE,FALSE,FALSE,1,1801.04166666667,In-between
English,T87834,8vo,NA,NA,FALSE,8vo,13,19,0,247,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"An exposition on the Church-catechism, or the practice of divine love, revised",5104-an exposition on church catechism or practice of divine love composed for diocese of bath and wells,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,6,0,82,0,0,88,NA,1,NA,original,88,TRUE,FALSE,FALSE,1,1886.80555555556,In-between
Dutch,T115316,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1710?],1710,NA,1710,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Kort formulier der gemeene gebeden, so als die, volgens de liturgie van de Kerk van Engeland, des Sondags s'morgens en des avonds geleesen worden in Neder-Duytsche Kapelle van St. James. Agter aan is gevoegt het formulier van het H. Avondmaal",1-liturgies,London,England,FALSE,Londen :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,69,0,0,70,NA,1,NA,original,70,TRUE,FALSE,FALSE,1,1500.86805555556,In-between
English,T166344,4to,NA,NA,FALSE,4to,22,28,0,616,1706.,1706,NA,1706,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The Churches comfort: or a sermon on John XVI. 22. Preached in the Old Church of Edinburgh upon the 29th of December 1661. By Mr. William Thomson. Together with another sermon by the same author,178142-churches comfort or sermon on john xvi 22 preached in old church of edinburgh upon 29th of december 1661 by mr william thomson together with another sermon by same author,Edinburgh,Scotland,FALSE,Edinburgh :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,1,0,51,0,0,52,NA,1,NA,original,52,TRUE,FALSE,FALSE,1,2780.55555555556,In-between
English,T227534,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1703?],1703,NA,1703,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A project to raise 50000 l. per ann. humbly offered to the consideration of the Honourable House of Commons,165486-a project to raise 50000 l per ann humbly offered to consideration of honourable house of commons,London,England,FALSE,[London? :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T148050,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCX. [1710],1710,1710,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The pulse watch,46214-physicians pulse watch,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,8,0,468,28,0,504,NA,1,NA,original,504,TRUE,FALSE,FALSE,1,10806.25,Book
English,T58923,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1708.,1708,NA,1708,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The pilgrim's progress, from this world to that which is to come: the second part. ... By John Bunyan",14-pilgrims progress,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,13,0,183,0,0,196,NA,1,NA,original,196,TRUE,FALSE,FALSE,1,4040.79861111111,Book
English,N470622,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1711?],1711,NA,1711,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A sermon, as it was held forth at the Bull and Mouth, on Sunday the 27th of May, on the death of Thomas Lee, an eminent Quaker and haberdasher, at the Sign of the Three Half Moons in Greace-Church-street",188143-a sermon as it was held forth at bull and mouth on sunday 27th of may on death of thomas lee eminent quaker and haberdasher at sign of three half moons in greace-church-street who drownd himself on tuesday 21th of may 1711,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,171.527777777778,Pamphlet
English,T123991,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1701.,1701,NA,1701,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An explicatory catechism,349-an explicatory catechism or explanation of assemblys shorter catechism,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,8,0,256,0,0,264,NA,1,NA,original,264,TRUE,FALSE,FALSE,1,5442.70833333333,Book
English,R231334,4to,NA,NA,FALSE,4to,22,28,0,616,1700],1700,NA,1700,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"To all gentlemen, ladies, and other, whether of city, town, or country: Alexander Bendo wisheth all health and prosperity",116117-to all gentlemen ladies and other whether of city town or country alexander bendo wisheth all health and prosperity,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,8,8,NA,1,NA,original,8,TRUE,FALSE,FALSE,1,427.777777777778,Pamphlet
English,T192345,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1701?],1701,NA,1701,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The milking pail to an excellent new tune,X-the milking pail to an excellent new tune,Edinburgh,Scotland,FALSE,"[Edinburgh?,",TRUE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T101590,8vo,NA,NA,FALSE,8vo,13,19,0,247,1706.,1706,NA,1706,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A demonstration of the being and attributes of God,3557-a demonstration of being and attributes of god more particularly in answer to mr,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,18,0,206,0,0,224,NA,1,NA,original,224,TRUE,FALSE,FALSE,1,4802.77777777778,Book
English,T70380,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1705.,1705,NA,1705,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Suspiria divina: or, true Christian divinity. Teaching us to think, speak, and do as we ought. By E.H. author of the divine breathings",197699-suspiria divina or true christian divinity teaching us to think speak and do as we ought by eh author of divine breathings,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,8,0,114,0,0,122,NA,1,NA,original,122,TRUE,FALSE,FALSE,1,2515.19097222222,In-between
English,T231920,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1708],1708,NA,1708,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Act of the Commission of the General Assembly, against Mr. John Mackmillan, and Mr. John Mackneil. At Edinburgh, the first day of October, one thousand seven hundred and eight years",34989-act of general assembly concerning mr john simson,Edinburgh,Scotland,FALSE,[Edinburgh :,TRUE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,2,0,0,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T2270,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1714],1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Reasons humbly offer'd against the bill for explaining and amending the Act of the tenth year of Her Majesty's reign, relating to medly broad-cloth, and for making the said Act more effectual by other means than are contained in that bill","X-reasons humbly offer'd against the bill for explaining and amending the act of the tenth year of her majesty's reign,",London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,0,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,P2626,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1709],1709,NA,1709,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every two Months,6,TRUE,"Useful transactions in philosophy, and other sorts of learning","X-useful transactions in philosophy, and other sorts of learning",London,England,FALSE,London [England] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,2,0,0,0,152,NA,3,NA,ecco-2,2,FALSE,TRUE,FALSE,3,3259.02777777778,Book
English,T177535,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1701?],1701,NA,1701,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Objections against the carrying on the new sewer from Spittlefields to the river of Thames, and answers to the same objections","X-objections against the carrying on the new sewer from spittlefields to the river of thames, and answers to the same",London,England,FALSE,"[London,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,N7252,4to,NA,NA,FALSE,4to,22,28,0,616,MDCCXIX. [1719],1719,1719,1719,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The holiness of Christian churches,14508-holiness of christian churches set forth in sermon preachd september 4 mdccxix,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,8,0,28,0,0,36,NA,1,NA,original,36,TRUE,FALSE,FALSE,1,1925,In-between
English,T13122,1to,NA,NA,FALSE,2fo,30,45,0,1350,1707.,1707,NA,1707,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Proclamation anent the rates and duties of excise,120135-proclamations 1707-07-04,Edinburgh,Scotland,FALSE,Edinburgh :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T98003,8vo,NA,NA,FALSE,8vo,13,19,0,247,MDCCXVI. [1716],1716,1716,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Sermons and discourses on several occasions,43701-sermons and discourses on several occasions viz,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,16,0,360,0,0,376,NA,1,NA,original,376,TRUE,FALSE,FALSE,1,8061.80555555556,Book
English,N64811,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1720.,1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Modern reports: or, select cases adjudged in the courts of King's Bench, Chancery, Common Pleas and Exchequer, since the Restoration of ... Charles II. The third edition, carefully revised; ... Collected by a careful hand",11404-modern reports or select cases adjudged in courts of kings bench chancery common pleas and exchequer since restoration of charles ii third edition carefully revised collected by careful hand,London,England,FALSE,[London] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,34,0,314,0,0,348,NA,1,NA,original,348,TRUE,FALSE,FALSE,1,40781.25,Book
